id,severity,description,repository,source,opened_at,closed_at,html_url,line_number,filepath,pattern_internal_id
89771f5e-448b-422d-b424-49006edbba18,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200172,46,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
39e568ee-dad5-4a6d-967d-000185dc6201,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200173,62,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
f8e0fc09-5c9c-4abc-ac82-ced8c7c682a3,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200174,255,backend/controllers/ceoFeatureFlagsController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
e911933e-7067-481d-a85d-ec56e9021ef0,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200175,332,backend/controllers/stripeWebhookController.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
0258c7e0-c8c4-4b0d-b6ca-b078622a11f9,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200176,231,backend/controllers/progressController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
7795d82f-9dc3-4843-845c-eb7d04497136,Critical,Detected possible user input going into a `path.join` or `path.resolve` function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200177,215,backend/utils/backupDatabase.js,Semgrep_javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal
43440144-9975-4e32-a9fb-3390dde98f7a,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200178,493,backend/models/Booking.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
70f4a41c-91fd-4ad2-bc04-600900ee4630,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200179,28,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
2c9f3436-f982-4ab7-9518-bf71a3beef19,High,"RegExp() called with a `req` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200180,144,backend/controllers/publicBookingController.js,Semgrep_javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp
817f5364-a876-4158-a684-32eb7fbea391,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200181,27,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
6f3c1fc6-33f1-403b-b771-7cfe9ffe8a5f,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200182,173,backend/middleware/validationMiddleware.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
fe75f563-0c1a-4816-954e-0168d19d87c2,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200183,34,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
399ad613-2c57-4b22-a3de-fa79a089ae68,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200184,64,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
e786c9b1-5c42-45fb-bb26-0ecfc067f8c7,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200185,185,backend/controllers/ceoBackupsController.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
57f63352-12d4-4e49-b76f-8cc25c05981d,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200186,326,backend/scripts/emailDeliverabilityTest.js,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
48462556-aa42-4eec-867f-5e55bc5bb1ec,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200187,266,backend/services/dataPortabilityService.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
a3d1a133-64c1-4014-8ad0-f23bf0ccc0d3,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200188,26,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
17c76ff4-9a76-4964-8e51-8720c84acfb5,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200189,293,backend/scripts/emailDeliverabilityTest.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
2573b90b-d76f-47cd-be6c-c55f447c3b0e,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200190,151,backend/controllers/workflowController.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
d3b79e1d-847b-4b48-a057-632d42596494,High,Detected that function argument `req` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200191,60,backend/services/dataPortabilityService.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
82e49f63-d703-4f8b-852a-6dbeb7ec48ea,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200192,324,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
cfd07299-9b80-4dbc-bd41-f963cebe9403,High,Detected string concatenation with a non-literal variable in a util.format / console.log function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200193,157,backend/workers/waitlistMatcherWorker.js,Semgrep_javascript.lang.security.audit.unsafe-formatstring.unsafe-formatstring
6d998b1a-ac3a-4cc0-9ebc-7c45ba820f95,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200194,39,backend/middleware/validationMiddleware.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
385a73f6-9ea2-42c6-8a88-898fc4ddde75,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200195,1073,backend/controllers/ceoController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
7cd743f9-932e-4895-b524-b5c98b36996f,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200196,36,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
ed5ba21d-b54c-40b0-87d8-48106415a809,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200197,387,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
6dbb1943-b31a-4025-a48b-98762b7e46f0,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200198,146,backend/middleware/validationMiddleware.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
b07fc01d-394d-4a91-aeed-e9b18b431877,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200200,73,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
a2d41ddc-ed59-4410-8597-51c8081f8aae,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200201,47,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
647a8173-9834-4e34-9459-b00c1cc8f283,Critical,"Detected use of dynamic execution of JavaScript which may come from user-input, which can lead to Cross-Site-Scripting (XSS). Where possible avoid including user-input in functions which dynamically execute user-input.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200202,52,frontend/src/pages/auth/CEOLogin.jsx,Semgrep_javascript.lang.security.detect-eval-with-expression.detect-eval-with-expression
4cd29fb0-e469-4a02-ac21-89623529a55b,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200203,331,backend/controllers/resourceController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
60df6b66-20b5-4bc5-88ac-fb2a6f1bc877,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200204,59,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
24c54267-4a9c-4c43-b336-9d707de8b3d3,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200205,197,backend/routes/widgetRoutes.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
6d9f4289-25b1-48bf-94d9-88ae78d95fe9,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200207,133,backend/services/dataPortabilityService.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
a789ce0d-171b-4d1c-aadf-2c23af12105b,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200208,715,backend/controllers/tattooController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
40ab9792-c5b6-43d3-8454-7d878f0a1e52,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200209,547,frontend/src/pages/onboarding/OnboardingWizard.jsx,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
1b710725-7e1e-4fd4-803f-2183cd67ee6a,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200210,193,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
f0619767-3dce-41c4-b843-012f417f4baa,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200211,54,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
009cb3e8-ae5b-4c18-be78-d2476f76c595,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200212,35,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
2548fb85-4ef3-41f8-bb3b-5f851ed8c264,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200213,48,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
ca4a6714-e7a2-41d3-a587-aed7cbf0f8f9,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200214,392,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
a81ce03c-846d-4e5f-a4ec-c3ec3d0158f6,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200215,102,backend/services/backupService.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
e1fe6874-a865-4696-8550-3c81b0fa062d,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200216,60,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
ca3ff5b9-087c-469c-a04f-88f4ba0d1117,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200217,30,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
a9e58896-1d0d-4881-9557-a52aae35cc77,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200218,300,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
b60ab4a0-dffa-4fc4-8c99-1fbc8bdcd014,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200219,307,backend/middleware/authMiddleware.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
746b6f4b-6f52-4342-b5a7-6f7a39636b0b,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200220,891,backend/controllers/ceoController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
bbe475b4-d29a-4238-8703-128a9bd3e783,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200221,66,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
d0292919-a0d4-4257-9504-a7992d41e0fa,Critical,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200222,180,backend/controllers/ceoBackupsController.js,Semgrep_javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal
cf4a11dd-eaf7-4903-9872-616be6bee605,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200223,51,backend/workers/reminderWorker.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
ecad0a43-cdbf-4787-a6c1-a0edd5905fe6,Critical,Detected possible user input going into a `path.join` or `path.resolve` function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200224,180,backend/controllers/ceoBackupsController.js,Semgrep_javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal
ed2cf1f0-1546-411d-a514-dd7b9c941496,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200225,227,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
405f0706-e385-4067-a5ee-778e946469e8,High,Detected that function argument `req` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200226,196,backend/controllers/ceoBackupsController.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
000865b7-5162-44b6-a4e0-eaf2a1d71f86,Critical,Detected user input used to manually construct a SQL string.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200228,282,backend/controllers/resourceController.js,Semgrep_javascript.express.security.injection.tainted-sql-string.tainted-sql-string
ae63d4f3-f264-4919-bbf8-04067592fccf,Critical,This application allows user-controlled URLs to be passed directly to HTTP client libraries.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200229,52,frontend/src/pages/dashboard/PackagesMemberships.jsx,Semgrep_rules_lgpl_javascript_ssrf_rule-node-ssrf
a114d954-2bfe-4d81-8062-0c234e9dbd6e,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200230,33,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
e417ab22-6565-47c7-a10e-d7745e1d2fb6,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200231,12,backend/scripts/changeUserRole.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
66f6d4cf-2414-43af-b4b9-a4b856762880,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200232,20,package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
0eedfcbe-421b-4c2c-bb2c-63124938d049,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200233,260,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
50ed2045-285a-4b51-bfc3-cdad90b90b54,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200234,28,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
50cef06b-33ed-4f2c-804d-e72b4d0beb1d,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200235,241,backend/models/MarketingRecipient.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
688623d7-f6d8-47a2-b946-a04f2c1a0fc5,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200237,196,backend/controllers/ceoBackupsController.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
6bee0d44-b4a2-4887-8a48-10e51a306e87,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200238,29,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
afc00562-90f4-4185-a7fd-d654e0ca5253,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200239,43,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
b2c285d7-7ec9-4d77-8769-2b413d2a9d55,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200240,388,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
7b9914fe-2c9a-4e40-9186-fa67a117d0df,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200241,54,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
8a16a593-ad87-47b3-a942-de62e30026f6,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200242,75,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
e4ba983b-7a85-4e8a-b951-9644b244dbf6,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200243,34,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
fb8a7998-7dfa-475a-a4ea-dc7037008056,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200244,283,backend/services/dataPortabilityService.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
4db093d3-a9b8-4b2f-8004-aca12f1bd855,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200245,55,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
902c0cef-40c2-48ba-971c-6ea70bac88ca,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200247,51,backend/workers/confirmationSenderWorker.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
6941d116-711b-49b0-985f-72745f1f7fe9,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200248,25,backend/controllers/tattooController.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
8fa2ea46-e8c8-4767-a82f-7115a41cf014,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200249,249,backend/controllers/ceoFeatureFlagsController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
7a8b315f-d883-402a-875a-194a7a0dd8e1,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200251,35,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
4cc268d2-c1d7-42f0-97e4-a1cc8c4ffdbb,Critical,Detected possible user input going into a `path.join` or `path.resolve` function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200252,299,backend/utils/backupDatabase.js,Semgrep_javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal
316032f7-21c5-488e-8da1-81bcf4adbc97,Critical,This application allows user-controlled URLs to be passed directly to HTTP client libraries.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200253,51,frontend/src/pages/dashboard/WorkflowProjectDetail.jsx,Semgrep_rules_lgpl_javascript_ssrf_rule-node-ssrf
de87b1c0-e71b-4742-9dcd-6fb7f93fb34f,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200254,260,backend/services/dataPortabilityService.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
60f6a66a-5fc0-4f55-9ab9-138918daaf92,High,Detected that function argument `backupFile` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200255,217,backend/utils/backupDatabase.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
ec6d238d-7ca5-46bd-b26c-d3875419cd29,High,Detected string concatenation with a non-literal variable in a util.format / console.log function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200256,114,backend/workers/autoCancelWorker.js,Semgrep_javascript.lang.security.audit.unsafe-formatstring.unsafe-formatstring
c6f246c8-a39e-4728-b7e5-9991eca90470,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200257,491,backend/models/Booking.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
542b65d6-8aad-4767-a730-aa8254c66626,High,Detected that function argument `filePath` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200258,125,backend/services/backupService.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
035958eb-5c7e-45f4-acc7-231bc3dd7659,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200259,177,backend/middleware/validationMiddleware.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
